,Sample,Detector,Avg 3m Ct1,Avg 3m Ct2,Avg 3m Ct3,Media 3m ct,Avg 6m Ct1,Avg 6m Ct2,Media 6m ct,MEDIA CT 12 MESI,RQ1 3m ,RQ2 3m,RQ3 3m,Media RQ 3m,RQ1 6m,RQ2 6m,Media RQ 6m,RQ 12 MESI,Targets
356,HF_3mesi:setA_1,mmu-miR-340-5p-002258,29.485,30.041,28.729,29.4183333333333,30.959,31.975,31.467,0.0,1.135,0.674,1.425,1.078,1.375,0.508,0.9415,0.0,"Zmynd11,Mcl1,Cntn3,Tgfbr1,Stt3a,Tmem106b,Zfp697,Eif4g2,Lin28b,Strn,Emp2,Mtf2,Arl2bp,Zcchc24,Ept1,Elmsan1,Agrn,Ywhab,Vegfa,Nrg3,Lmtk2,Appl1,Dapk1,Mef2a,Cltc,Ugdh,Slc41a2,Gpd1l,Ubl3,Cwc25,Padi2,Srsf11,Id2,Kdm5b,Dgke,Hunk,Wnt11,Myh10,Itfg1,Pcdhb17,Morf4l1,Ptprr,Apbb3,Zfp664,Cript,Zfp800,Dbndd2,Arl6ip6,Ankrd46,Nucks1,Vma21,Ralgapa2,Slc23a2,Med13,Auts2,Ccnt2,Mmp16,Limch1,Ywhag,Pum1,Tapt1,Igsf3,Smad5,Prdx3,Olfm3,Myo10,Son,Rragc,Chd7,Fubp1,Vcan,Pikfyve,Gas2l3,Kif16b,Mmgt1,Dlc1,Grhl1,Map1lc3b,Anks1b,Pvrl1,Fam117b,Nrep,Acbd3,Chst15,Itsn1,Agap1,Csnk1g1,Shroom2,Man1a2,Tbl2,Ski,Bmp2k,Kif13a,Msantd4,Phf14,Ints10,Aff4,Enc1,Plat,Pank2,Fam168b,Ccser2,Dgkd,Pptc7,Papola,Tcf4,Cdan1,Ipmk,Sphkap,Kcnj2,Epn2,Whsc1l1,Syt2,Prr14l,Fam227a,Csnk1g3,Adam22,Hbegf,Gabra6,Luc7l3,Lrrc55,Man2a1,Ncor1,Pias1,Mast2,BC003331,Slc14a1,Pds5b,Zfp397,Qser1,Akap6,Cadm2,Lin7c,Acer3,Mfhas1,Kat6a,D15Ertd621e,Slit3,Mapkapk3,Mbtd1,Wipf1,Rpgrip1l,Slc25a3,G3bp2,Ndufs4,Elovl5,Slc18a2,Aff1,Ugcg,Pm20d2,Sltm,Brsk2,Tmem47,1200014J11Rik,Synj1,Enpp2,Tanc2,Fbxl3,Sept2,Nbr1,Fnbp1l,Has3,Ube4b,Crybg3,Pcmtd1,Zfp276,Ndnf,Slc2a3,Cry2,Igfbp3,Cxcl12,Cdk19,Chmp4b,Phf3,Nars,Mtus1,Dstn,Fat1,L3mbtl3,Pdgfra,Acsl1,Slc7a11,Zfp583,Lsamp,Dyrk3,Zfp729b,Slc25a24,Nfia,Dcx,Tfap2b,Cyth3,Polr3f,Prnp,Klhl20,Mapk1,Tmx4,Tgfbr3,Lnpep,Plekha1,Ogt,Dync1li2,AU040320,Glce,Fbxo21,Med28,Yes1,Rnf111,Slc9a6,Tom1l1,Armcx4,Zik1,Crk,Spag1,Acap2,Sema5a,Tgfbr2,Col9a3,Atxn7,Rev3l,2610301B20Rik,Mllt10,Stk24,Slc7a1,Ppm1k,Mga,Cldn25,Six2,Pan3,R3hdm2,Fstl5,Clcn4-2,Agfg2,Grem2,Spp1,Idh1,Ppp3r1,Tbc1d20,Suz12,Naa15,Zfp260,Foxn2,Rapgefl1,Cadm3,Pak2,Gphn,Pbx3,Nr1d2,Slc35a1,Fam160a1,Bdh1,Cdca4,Sort1,Rnf141,Napb,Ntrk2,Lrif1,Myo5a,Camk2a,Klhl24,Serpine2,Spag9,Jmjd4,Tmem240,Ism1,Hdac9,Parp11,Ino80d,Gtdc1,Oxsr1,Slc24a2,Pam,Gm2a,B3galt5,Osbpl11,Pum2,Pik3r1,Mcfd2,Lancl3,Megf9,Arhgap26,Skil,Cbx1,Gabrg1,Soat1,Atp6ap2,Slitrk4,Utrn,2010107E04Rik,Cdc14b,Zcchc9,Qk,Arid4b,Prrc2b,Lnp,Tbc1d2b,2700081O15Rik,Ephb4,Maml1,Nktr,Ank3,Ccny,Camta1,Lgr4,Nsg2,Inpp5a,Eif4enif1,Slc35a4,Xpo5,Pde7b,Myt1,Katnbl1,Acvr1b,P2ry1,Pard6g,Fbxo3,5730455P16Rik,Fras1,Pik3ip1,Prkaa1,Lpar4,Fam172a,Fam73a,Larp4,Rabgap1l,Tax1bp1,Vezt,Smoc1,Anp32e,Hnrnpa0,Txndc5,Exosc1,Zfp532,Csgalnact2,Vbp1,BC023829,Bcl11a,Nfatc3,Hipk1,Golga1,Sos1,Ckap5,Jakmip2,Cxadr,Tmem55a,Smad9,Stau2,Slain1,Slc16a14,Slc44a5,Pcyox1,Fgd6,Pisd,Ankrd12,Sdc3,Mbd2,Plxnd1,Arid1a,Abca1,N4bp2l2,Morn4,Npnt,Fbxo38,Acn9,Eml5,Sgpp1,Arfip1,Pnma2,Tmod2,Fopnl,Zfp365,Rnf214,Tmeff2,Kif5c,Dach1,Ptp4a2,Luc7l,Kcnj3,Nolc1,Celf5,Ppp3cb,Lnx2,Npr3,Wdr37,Syap1,Tmem69,Nr4a2,Stxbp1,Dock9,Nlgn1,Mpv17l,Otud4,Zfp874b,Vopp1,Cdh12,Trappc8,Gpr158,Znrf2,Tmem209,Pfn2,Ccl28,Lrp11,Pou3f3,Pde4dip,Ppapdc1b,Coa5,Actr2,Eogt,Neto1,Abl2,Arhgef9,Camk2n1,Tmem178b,Sept3,Ago1,Pkd2,Pafah1b2,Nmrk2,Map3k7,Tpd52,Esyt2,Arrdc3,Tmem33,Reep1,Herpud2,Hus1,Ppp1r13l,Trim2,Scmh1,Il1rapl1,Abhd17b,Ipcef1,4933411K20Rik,Ice2,Memo1,Dmd,Nipa2,Dlg2,Msi2,Gria2,Rbm18,Nckap5,Epha7,Golph3,Purg,Ppp1r12c,Myo9a,Slc7a2,En2,Tnks2,March6,Cep120,Ap3m1,Smim15,Insm1,Rnf44,Socs6,Elavl4,Glul,Kcnk1,Creb5,Adnp,Slc41a1,Lpcat1,Lphn3,Dennd6a,B4galt2,Mlf2,Ubr3,Gabpa,Bai3,Vcam1,Ppp6r3,Usp25,Tmem248,Cdc42,Cyfip1,Lrrc58,Med14,Smtnl2,Kcnj6,Slc1a1,Reck,Prkar1a,Peli2,Anapc11,Akt3,Dpysl3,Nptn,Dr1,Ltn1,Asb7,Sestd1,Cpeb2,A230046K03Rik,Gpr123,Ubald2,Ndst1,Ubn1,Tmc8,Serinc3,Fcho2,A130050O07Rik,Chl1,Thap2,Ptprg,Acadm,Tardbp,Cep170,Srsf2,Map3k1,Cav1,Tenm4,Zbtb33,Fzd6,Rictor,Klhl7,Rab11fip1,Hdac2,Tspan2,Cmtm6,Gnptab,Bcl2,Scn1a,Icmt,Robo1,Mylip,Psd3,Sv2a,Tmed5,Sox4,Pde4b,Ddn,Cd2ap,Gad1,Ap1s2,Ppp1r9a,Kif23,Sufu,Neto2,Zfp512,Nrk,Ids,Azin1,Arnt,Fhod3,Zfp619,Kctd1,Zkscan1,Cdc123,Map3k2,Kcnk2,Edem1,9430020K01Rik,Sdccag3,Chd9,Impa1,Got1,Cog3,Mccc1,Kpna1,Ttc39b,Hrk,Adam10,Robo2,Snapc1,Ppm1l,Cntnap2,Cds2,Atxn3,Ctnnd1,Rce1,Sfrs18,Vamp3,Ahsa2,Ank,Creb1,Ing3,Dgcr2,Nudt4,Snhg11,Gdf10,Sox11,Sall3,Plekha3,Snx9,Abcg1,Xpr1,Tgif1,Met"
357,"LF_3mesi,setA_1",mmu-miR-340-5p-002258,29.978,29.036,29.005,29.3396666666667,30.921,30.811,30.866,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"Zmynd11,Mcl1,Cntn3,Tgfbr1,Stt3a,Tmem106b,Zfp697,Eif4g2,Lin28b,Strn,Emp2,Mtf2,Arl2bp,Zcchc24,Ept1,Elmsan1,Agrn,Ywhab,Vegfa,Nrg3,Lmtk2,Appl1,Dapk1,Mef2a,Cltc,Ugdh,Slc41a2,Gpd1l,Ubl3,Cwc25,Padi2,Srsf11,Id2,Kdm5b,Dgke,Hunk,Wnt11,Myh10,Itfg1,Pcdhb17,Morf4l1,Ptprr,Apbb3,Zfp664,Cript,Zfp800,Dbndd2,Arl6ip6,Ankrd46,Nucks1,Vma21,Ralgapa2,Slc23a2,Med13,Auts2,Ccnt2,Mmp16,Limch1,Ywhag,Pum1,Tapt1,Igsf3,Smad5,Prdx3,Olfm3,Myo10,Son,Rragc,Chd7,Fubp1,Vcan,Pikfyve,Gas2l3,Kif16b,Mmgt1,Dlc1,Grhl1,Map1lc3b,Anks1b,Pvrl1,Fam117b,Nrep,Acbd3,Chst15,Itsn1,Agap1,Csnk1g1,Shroom2,Man1a2,Tbl2,Ski,Bmp2k,Kif13a,Msantd4,Phf14,Ints10,Aff4,Enc1,Plat,Pank2,Fam168b,Ccser2,Dgkd,Pptc7,Papola,Tcf4,Cdan1,Ipmk,Sphkap,Kcnj2,Epn2,Whsc1l1,Syt2,Prr14l,Fam227a,Csnk1g3,Adam22,Hbegf,Gabra6,Luc7l3,Lrrc55,Man2a1,Ncor1,Pias1,Mast2,BC003331,Slc14a1,Pds5b,Zfp397,Qser1,Akap6,Cadm2,Lin7c,Acer3,Mfhas1,Kat6a,D15Ertd621e,Slit3,Mapkapk3,Mbtd1,Wipf1,Rpgrip1l,Slc25a3,G3bp2,Ndufs4,Elovl5,Slc18a2,Aff1,Ugcg,Pm20d2,Sltm,Brsk2,Tmem47,1200014J11Rik,Synj1,Enpp2,Tanc2,Fbxl3,Sept2,Nbr1,Fnbp1l,Has3,Ube4b,Crybg3,Pcmtd1,Zfp276,Ndnf,Slc2a3,Cry2,Igfbp3,Cxcl12,Cdk19,Chmp4b,Phf3,Nars,Mtus1,Dstn,Fat1,L3mbtl3,Pdgfra,Acsl1,Slc7a11,Zfp583,Lsamp,Dyrk3,Zfp729b,Slc25a24,Nfia,Dcx,Tfap2b,Cyth3,Polr3f,Prnp,Klhl20,Mapk1,Tmx4,Tgfbr3,Lnpep,Plekha1,Ogt,Dync1li2,AU040320,Glce,Fbxo21,Med28,Yes1,Rnf111,Slc9a6,Tom1l1,Armcx4,Zik1,Crk,Spag1,Acap2,Sema5a,Tgfbr2,Col9a3,Atxn7,Rev3l,2610301B20Rik,Mllt10,Stk24,Slc7a1,Ppm1k,Mga,Cldn25,Six2,Pan3,R3hdm2,Fstl5,Clcn4-2,Agfg2,Grem2,Spp1,Idh1,Ppp3r1,Tbc1d20,Suz12,Naa15,Zfp260,Foxn2,Rapgefl1,Cadm3,Pak2,Gphn,Pbx3,Nr1d2,Slc35a1,Fam160a1,Bdh1,Cdca4,Sort1,Rnf141,Napb,Ntrk2,Lrif1,Myo5a,Camk2a,Klhl24,Serpine2,Spag9,Jmjd4,Tmem240,Ism1,Hdac9,Parp11,Ino80d,Gtdc1,Oxsr1,Slc24a2,Pam,Gm2a,B3galt5,Osbpl11,Pum2,Pik3r1,Mcfd2,Lancl3,Megf9,Arhgap26,Skil,Cbx1,Gabrg1,Soat1,Atp6ap2,Slitrk4,Utrn,2010107E04Rik,Cdc14b,Zcchc9,Qk,Arid4b,Prrc2b,Lnp,Tbc1d2b,2700081O15Rik,Ephb4,Maml1,Nktr,Ank3,Ccny,Camta1,Lgr4,Nsg2,Inpp5a,Eif4enif1,Slc35a4,Xpo5,Pde7b,Myt1,Katnbl1,Acvr1b,P2ry1,Pard6g,Fbxo3,5730455P16Rik,Fras1,Pik3ip1,Prkaa1,Lpar4,Fam172a,Fam73a,Larp4,Rabgap1l,Tax1bp1,Vezt,Smoc1,Anp32e,Hnrnpa0,Txndc5,Exosc1,Zfp532,Csgalnact2,Vbp1,BC023829,Bcl11a,Nfatc3,Hipk1,Golga1,Sos1,Ckap5,Jakmip2,Cxadr,Tmem55a,Smad9,Stau2,Slain1,Slc16a14,Slc44a5,Pcyox1,Fgd6,Pisd,Ankrd12,Sdc3,Mbd2,Plxnd1,Arid1a,Abca1,N4bp2l2,Morn4,Npnt,Fbxo38,Acn9,Eml5,Sgpp1,Arfip1,Pnma2,Tmod2,Fopnl,Zfp365,Rnf214,Tmeff2,Kif5c,Dach1,Ptp4a2,Luc7l,Kcnj3,Nolc1,Celf5,Ppp3cb,Lnx2,Npr3,Wdr37,Syap1,Tmem69,Nr4a2,Stxbp1,Dock9,Nlgn1,Mpv17l,Otud4,Zfp874b,Vopp1,Cdh12,Trappc8,Gpr158,Znrf2,Tmem209,Pfn2,Ccl28,Lrp11,Pou3f3,Pde4dip,Ppapdc1b,Coa5,Actr2,Eogt,Neto1,Abl2,Arhgef9,Camk2n1,Tmem178b,Sept3,Ago1,Pkd2,Pafah1b2,Nmrk2,Map3k7,Tpd52,Esyt2,Arrdc3,Tmem33,Reep1,Herpud2,Hus1,Ppp1r13l,Trim2,Scmh1,Il1rapl1,Abhd17b,Ipcef1,4933411K20Rik,Ice2,Memo1,Dmd,Nipa2,Dlg2,Msi2,Gria2,Rbm18,Nckap5,Epha7,Golph3,Purg,Ppp1r12c,Myo9a,Slc7a2,En2,Tnks2,March6,Cep120,Ap3m1,Smim15,Insm1,Rnf44,Socs6,Elavl4,Glul,Kcnk1,Creb5,Adnp,Slc41a1,Lpcat1,Lphn3,Dennd6a,B4galt2,Mlf2,Ubr3,Gabpa,Bai3,Vcam1,Ppp6r3,Usp25,Tmem248,Cdc42,Cyfip1,Lrrc58,Med14,Smtnl2,Kcnj6,Slc1a1,Reck,Prkar1a,Peli2,Anapc11,Akt3,Dpysl3,Nptn,Dr1,Ltn1,Asb7,Sestd1,Cpeb2,A230046K03Rik,Gpr123,Ubald2,Ndst1,Ubn1,Tmc8,Serinc3,Fcho2,A130050O07Rik,Chl1,Thap2,Ptprg,Acadm,Tardbp,Cep170,Srsf2,Map3k1,Cav1,Tenm4,Zbtb33,Fzd6,Rictor,Klhl7,Rab11fip1,Hdac2,Tspan2,Cmtm6,Gnptab,Bcl2,Scn1a,Icmt,Robo1,Mylip,Psd3,Sv2a,Tmed5,Sox4,Pde4b,Ddn,Cd2ap,Gad1,Ap1s2,Ppp1r9a,Kif23,Sufu,Neto2,Zfp512,Nrk,Ids,Azin1,Arnt,Fhod3,Zfp619,Kctd1,Zkscan1,Cdc123,Map3k2,Kcnk2,Edem1,9430020K01Rik,Sdccag3,Chd9,Impa1,Got1,Cog3,Mccc1,Kpna1,Ttc39b,Hrk,Adam10,Robo2,Snapc1,Ppm1l,Cntnap2,Cds2,Atxn3,Ctnnd1,Rce1,Sfrs18,Vamp3,Ahsa2,Ank,Creb1,Ing3,Dgcr2,Nudt4,Snhg11,Gdf10,Sox11,Sall3,Plekha3,Snx9,Abcg1,Xpr1,Tgif1,Met"
358,HF_3mesi:setA_1,mmu-miR-342-3p-002260,27.107,27.404,26.522,27.011,27.966,27.96,27.963,0.0,1.033,1.089,1.368,1.16333333333333,0.888,0.723,0.8055,0.0,"Fbxl17,Sept11,Slc43a2,Prdm2,Wdr43,Gad2,Scamp1,E2f1,Ifit3,Cpne3,Cry2,Pck1,Igfbp3,Rapgef3,Acvr1b,Selenot,Spryd3,Zbtb7a,Dapk1,Xpnpep3,Pgbd1,Acot11,Sema6d,Mtus1,Mef2a,Gpd1l,Ppp1r26,Creb5,Slc7a11,Bbc3,Frmd3,Atm,Ephx3,Ly6g6d,Kdm4a,Trak1,Dzank1,Spock2,Fam53c,Pacs2,Pax3,Midn,Prrg4,Lcorl,Tirap,Akirin1,Lman2,Cd3d,Trmt10a,Mrpl35,Gid4,Plekhg1,Fubp1,Nfatc4,Ets1,Pttg1,Atxn7,Pak4,Fam160b2,Bsn,Usp45,Pus7,Zfp663,Sfn,Wdcp,Lrp8,Tmod2,Ifit3b,Tcte1,Zdhhc7,Itgam,Cisd2,Arf3,Atl2,Zfp839,Clec7a,Prrg3,Mmab,Dcp2,Mbtps2,Cbln3,Trp53i11,Prr5,Plcl1,Vav1,Ociad2,Arnt,Nceh1,Atg16l1,Zfp689,Coa5,Arhgef9,F11r,Kcna4,Tfcp2l1,Ino80d,Zdhhc24,Tmem8b,Cadm2,Palm2,Ehmt1,Iqsec3,Ccdc25,D16Ertd472e,Arhgef15,Tmem201,Wdr59,Ctif,Aff1,Hook3,Rmi2,Arhgap23,Agpat4,Ubtf"
359,"LF_3mesi,setA_1",mmu-miR-342-3p-002260,27.464,27.093,26.738,27.0983333333333,27.297,27.305,27.301,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"Fbxl17,Sept11,Slc43a2,Prdm2,Wdr43,Gad2,Scamp1,E2f1,Ifit3,Cpne3,Cry2,Pck1,Igfbp3,Rapgef3,Acvr1b,Selenot,Spryd3,Zbtb7a,Dapk1,Xpnpep3,Pgbd1,Acot11,Sema6d,Mtus1,Mef2a,Gpd1l,Ppp1r26,Creb5,Slc7a11,Bbc3,Frmd3,Atm,Ephx3,Ly6g6d,Kdm4a,Trak1,Dzank1,Spock2,Fam53c,Pacs2,Pax3,Midn,Prrg4,Lcorl,Tirap,Akirin1,Lman2,Cd3d,Trmt10a,Mrpl35,Gid4,Plekhg1,Fubp1,Nfatc4,Ets1,Pttg1,Atxn7,Pak4,Fam160b2,Bsn,Usp45,Pus7,Zfp663,Sfn,Wdcp,Lrp8,Tmod2,Ifit3b,Tcte1,Zdhhc7,Itgam,Cisd2,Arf3,Atl2,Zfp839,Clec7a,Prrg3,Mmab,Dcp2,Mbtps2,Cbln3,Trp53i11,Prr5,Plcl1,Vav1,Ociad2,Arnt,Nceh1,Atg16l1,Zfp689,Coa5,Arhgef9,F11r,Kcna4,Tfcp2l1,Ino80d,Zdhhc24,Tmem8b,Cadm2,Palm2,Ehmt1,Iqsec3,Ccdc25,D16Ertd472e,Arhgef15,Tmem201,Wdr59,Ctif,Aff1,Hook3,Rmi2,Arhgap23,Agpat4,Ubtf"
360,HF_3mesi:setA_1,mmu-miR-342-5p-002527,40.0,39.773,37.333,39.0353333333333,36.009,36.004,36.0065,0.0,0.008,0.344,0.431,0.261,0.822,0.294,0.558,1.26044940948486,"Tspan18,Fbxl17,Akt1,Alkbh5,Csnk1g1,Rab6b,Slc10a5,GFAP"
361,"LF_3mesi,setA_1",mmu-miR-342-5p-002527,33.357,37.797,35.884,35.6793333333333,35.23,34.052,34.641,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Tspan18,Fbxl17,Akt1,Alkbh5,Csnk1g1,Rab6b,Slc10a5,GFAP"
362,HF_3mesi:setA_1,mmu-miR-344-001063,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
363,"LF_3mesi,setA_1",mmu-miR-344-001063,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
364,HF_3mesi:setA_1,mmu-miR-345-3p-002529,40.0,40.0,40.0,40.0,35.958,31.284,33.621,37.1269760131836,0.029,0.057,0.0,0.043,23.253,31.949,27.601,0.534521639347076,"Abcd3,Nwd1,Ildr2,Cwc25,Afg3l1,Slamf8,Ldlr,Ermn,Rcan2,Braf,Tbl2,Gpr165,Atp8b1,Cdk5r1,Adat1,Magee2"
365,"LF_3mesi,setA_1",mmu-miR-345-3p-002529,35.18,35.436,40.0,36.872,40.0,36.095,38.0475,36.6250648498535,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,"Abcd3,Nwd1,Ildr2,Cwc25,Afg3l1,Slamf8,Ldlr,Ermn,Rcan2,Braf,Tbl2,Gpr165,Atp8b1,Cdk5r1,Adat1,Magee2"
366,HF_3mesi:setA_1,mmu-miR-345-5p-002528,32.136,28.51,31.091,30.579,33.992,33.987,33.9895,35.2827606201172,1.444,25.066,3.22,9.91,0.444,0.468,0.456,0.0,"Trim65,Trmt61a,4933427D06Rik,Rdh13,Atic,Eaf1,Ccdc127,Zmiz1,Cox10,Lsm12"
367,"LF_3mesi,setA_1",mmu-miR-345-5p-002528,32.976,32.723,32.543,32.7473333333333,32.325,32.704,32.5145,33.4823913574219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"Trim65,Trmt61a,4933427D06Rik,Rdh13,Atic,Eaf1,Ccdc127,Zmiz1,Cox10,Lsm12"
368,HF_3mesi:setA_1,mmu-miR-346-001064,40.0,25.657,40.0,35.219,0.0,40.0,40.0,0.0,0.0,28098.471,0.0,28098.471,0.0,0.0,0.0,0.0,
369,"LF_3mesi,setA_1",mmu-miR-346-001064,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
370,HF_3mesi:setA_1,mmu-miR-34a-000426,30.6,30.965,29.659,30.408,30.466,30.974,30.72,34.6318969726562,0.546,0.554,0.848,0.649333333333333,0.995,0.465,0.73,0.0,
371,"LF_3mesi,setA_1",mmu-miR-34a-000426,30.037,29.677,29.186,29.6333333333333,29.961,29.684,29.8225,32.7566566467285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
372,HF_3mesi:setA_1,mmu-miR-34b-3p-002618,35.595,40.0,34.77,36.7883333333333,35.5,34.995,35.2475,35.1161575317383,1.736,0.012,0.452,0.733333333333333,0.487,0.177,0.332,0.0,"D16Ertd472e,Rhod,Ldha,Sass6,Sec61b,Pbx1,Raph1,Fbxo45,Tsc22d3,Ttc19,Cops2,Pof1b,Tbx5"
373,"LF_3mesi,setA_1",mmu-miR-34b-3p-002618,36.701,33.21,33.388,34.433,33.964,32.31,33.137,35.1514701843262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"D16Ertd472e,Rhod,Ldha,Sass6,Sec61b,Pbx1,Raph1,Fbxo45,Tsc22d3,Ttc19,Cops2,Pof1b,Tbx5"
374,HF_3mesi:setA_1,mmu-miR-34c-000428,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.138,0.0,
375,"LF_3mesi,setA_1",mmu-miR-34c-000428,40.0,40.0,40.0,40.0,0.0,36.954,36.954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
376,HF_3mesi:setA_1,mmu-miR-350-002530,32.237,34.487,32.839,33.1876666666667,33.222,29.347,31.2845,34.7500267028809,1.004,0.274,0.394,0.557333333333333,9.539,19.514,14.5265,0.651081502437592,
377,"LF_3mesi,setA_1",mmu-miR-350-002530,32.553,32.187,31.259,31.9996666666667,35.979,33.447,34.713,34.8300514221191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
378,HF_3mesi:setA_1,mmu-miR-351-001067,36.774,35.686,36.141,36.2003333333333,34.014,34.06,34.037,38.0993766784668,0.239,1.895,2.979,1.70433333333333,0.865,0.296,0.5805,0.0866885185241699,
379,"LF_3mesi,setA_1",mmu-miR-351-001067,35.02,36.173,37.481,36.2246666666667,33.307,32.119,32.713,37.9753150939941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
380,HF_3mesi:setA_1,mmu-miR-361-000554,34.923,33.171,32.999,33.6976666666667,35.982,34.512,35.247,0.0,0.15,0.966,0.888,0.668,0.167,0.793,0.48,0.0,
381,"LF_3mesi,setA_1",mmu-miR-361-000554,32.501,32.686,32.593,32.5933333333333,32.901,33.991,33.446,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
